0.000,0.000,0.336,1.123,1.571,0.000,0.000,0.565,0.000,0.681,0.733,0.928,2.175,2.277,0.000,0.692,0.000,0.699,0.672,0.368,0.000,0.000,0.830,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.231,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.355,0.000,1.679,0.000,0.000,0.699,1.500,0.000,2.007,0.000,0.858,1.698,0.000,2.163,2.353,0.000,0.000,0.000,1.718,0.000,0.000,0.000,0.000,0.000,0.000,2.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.510,0.000,0.000,1.566,0.867,1.531,2.111,0.000,0.000,0.000,0.000,0.000,1.488,0.000,0.000,0.000,0.000,0.806,0.000,0.000,0.000,1.441,0.000,0.000,2.326,0.418,0.000,2.130,0.729,0.000,0.000,0.000,0.000,0.000,0.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.605,0.000,0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.627,0.000,0.000,0.000,0.000,0.000,1.227,0.935,0.000,0.010,0.509
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.697,2.324,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,1.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.299,0.000,0.000,1.219,0.000,0.000,2.290,0.000,0.000,0.000,0.000,2.261,2.249,0.000,2.455,0.000,0.000,0.000,0.000,0.000,0.000
0.336,0.000,0.000,0.788,1.235,0.000,0.000,0.249,0.000,0.346,0.449,0.733,2.465,0.000,0.000,0.386,0.000,0.392,0.340,0.035,0.000,0.000,0.915,0.149,0.000,0.000,0.000,0.000,0.000,0.000,0.566,1.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.020,0.000,1.553,0.000,0.000,0.378,1.165,0.000,2.059,0.000,1.193,2.034,0.000,2.499,0.000,0.000,0.000,0.000,2.053,0.000,0.000,0.000,0.000,0.000,0.000,1.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.227,0.000,0.000,1.230,0.531,1.214,1.776,0.000,0.000,0.000,0.000,0.000,1.152,0.000,0.000,0.000,0.000,0.514,0.000,0.000,0.000,1.107,0.000,0.000,0.000,0.083,0.000,2.465,0.401,0.000,0.000,0.000,0.000,0.000,0.403,0.000,0.000,0.000,0.000,0.000,2.301,0.000,0.000,0.000,0.000,0.269,0.000,0.130,0.000,0.000,0.000,0.000,0.000,2.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.291,0.000,0.000,0.000,0.000,0.000,0.892,0.600,0.000,0.340,0.845
1.123,0.000,0.788,0.000,0.448,0.000,0.000,0.585,0.000,0.445,0.548,0.819,0.000,0.000,0.000,0.513,0.000,0.501,0.461,0.755,0.000,0.000,1.440,0.918,0.000,0.000,0.000,0.000,0.000,0.000,1.354,0.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.000,1.526,0.000,0.000,0.465,0.378,0.000,2.375,0.000,1.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.759,0.000,0.000,0.443,0.257,0.568,0.992,0.000,0.000,0.000,0.000,0.000,0.365,0.000,0.000,0.000,0.000,0.496,0.000,0.000,0.000,0.336,0.000,0.000,0.000,0.705,0.000,0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.387,0.000,0.000,0.000,0.000,0.000,1.859,0.000,0.000,0.000,0.000,0.519,0.000,0.916,0.000,0.000,0.000,0.000,0.000,1.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.497,0.000,0.000,0.000,0.000,0.000,0.104,0.188,0.000,1.127,1.632
1.571,0.000,1.235,0.448,0.000,0.000,0.000,1.026,0.000,0.892,0.957,1.145,0.000,0.000,0.000,0.940,0.000,0.925,0.906,1.203,0.000,0.000,1.829,1.364,0.000,0.000,0.000,0.000,0.000,0.000,1.802,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.232,0.000,1.677,0.000,0.000,0.900,0.075,0.000,0.000,0.000,2.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.783,0.000,0.000,0.012,0.704,0.478,0.550,0.000,0.000,0.000,0.000,0.000,0.087,0.000,0.000,0.000,0.000,0.891,0.000,0.000,0.000,0.178,0.000,0.000,0.000,1.153,0.000,0.000,0.856,0.000,0.000,0.000,0.000,0.000,0.834,0.000,0.000,0.000,0.000,0.000,1.714,0.000,0.000,0.000,0.000,0.967,0.000,1.364,0.000,0.000,0.000,0.000,0.000,1.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.945,0.000,0.000,0.000,0.000,0.000,0.344,0.636,0.000,1.575,2.080
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.000,0.000,0.000,0.000,0.000,1.473,0.000,0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.856,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.562,1.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.109,1.269,0.000,0.806,0.617,0.000,0.000,0.188,1.258,0.000,1.005,0.000,0.000,2.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.436,2.192,0.000,0.000,0.000,0.000,0.000,0.000,0.166,0.000,0.644,0.000,0.000,0.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.458
0.565,0.000,0.249,0.585,1.026,0.000,0.000,0.000,0.000,0.206,0.443,0.795,0.000,0.000,0.000,0.354,0.000,0.144,0.228,0.214,0.000,0.000,1.128,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.792,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.000,1.383,0.000,0.000,0.134,0.953,0.000,2.239,0.000,1.415,2.253,0.000,0.000,0.000,0.000,0.000,0.000,2.279,0.000,0.000,0.000,0.000,0.000,0.000,1.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.151,0.000,0.000,1.022,0.344,1.079,1.556,0.000,0.000,0.000,0.000,0.000,0.947,0.000,0.000,0.000,0.000,0.479,0.000,0.000,0.000,0.884,0.000,0.000,0.000,0.189,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.000,0.000,0.000,0.000,2.065,0.000,0.000,0.000,0.000,0.140,0.000,0.374,0.000,0.000,0.000,0.000,0.000,2.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.000,0.000,0.000,0.000,0.000,0.687,0.405,0.000,0.571,1.069
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.681,0.000,0.346,0.445,0.892,0.000,0.000,0.206,0.000,0.000,0.267,0.630,0.000,0.000,0.000,0.179,0.000,0.246,0.037,0.316,0.000,0.000,1.080,0.485,0.000,0.000,0.000,0.000,0.000,0.000,0.911,0.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.674,0.000,1.527,0.000,0.000,0.186,0.823,0.000,2.135,0.000,1.538,2.378,0.000,0.000,0.000,0.000,0.000,0.000,2.394,0.000,0.000,0.000,0.000,0.000,0.000,1.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.946,0.000,0.000,0.886,0.188,0.886,1.436,0.000,0.000,0.000,0.000,0.000,0.808,0.000,0.000,0.000,0.000,0.286,0.000,0.000,0.000,0.772,0.000,0.000,0.000,0.264,0.000,0.000,0.152,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.000,0.000,2.112,0.000,0.000,0.000,0.000,0.082,0.000,0.473,0.000,0.000,0.000,0.000,0.000,2.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.548,0.257,0.000,0.685,1.189
