0.708,1.406,1.786,0.747,0.664,0.120,1.015,1.034,0.482,0.204,0.759,0.770,0.165,1.196,0.095,0.800,0.846,0.717,1.189,0.744,0.000,0.697,0.089,0.104,0.977,0.723,0.721,0.761,1.067,0.730,0.176,1.023,0.170,1.406,8.633,12.002,3.532,3.443,7.405,14.755,23.828,11.985,15.433,2.761,2.964,7.625,12.809,6.839,5.271,13.885,3.122,9.197,2.961,2.712,8.856,9.390,1.605,6.823,11.902,7.449,2.544,6.944,3.097,5.977,3.569,3.754,3.520,3.115,4.537,6.357,6.387,5.960,5.368,5.693,11.964
1.399,0.735,2.029,1.059,0.152,0.719,0.809,0.369,0.963,0.510,0.085,0.364,0.861,0.512,0.667,0.175,0.153,1.392,0.529,0.216,0.697,0.000,0.786,0.789,0.324,0.327,0.176,0.140,0.404,0.034,0.528,0.802,0.864,0.733,8.901,11.443,2.954,2.863,8.069,14.177,23.136,11.426,15.124,2.585,2.796,7.519,12.125,6.309,5.131,13.204,2.780,8.639,2.796,2.538,8.301,8.831,1.354,6.292,12.256,6.753,2.312,6.807,2.416,6.231,2.887,3.072,2.837,2.443,3.854,6.440,6.464,6.220,4.685,5.009,11.279
0.625,1.491,1.760,0.732,0.748,0.153,1.061,1.119,0.449,0.286,0.848,0.843,0.083,1.282,0.145,0.885,0.934,0.641,1.273,0.826,0.089,0.786,0.000,0.065,1.062,0.798,0.804,0.846,1.152,0.819,0.261,1.071,0.090,1.490,8.590,12.066,3.602,3.513,7.326,14.822,23.917,12.050,15.462,2.807,3.009,7.655,12.894,6.901,5.307,13.974,3.184,9.262,3.005,2.758,8.921,9.455,1.666,6.884,11.848,7.537,2.574,6.978,3.181,5.938,3.653,3.838,3.604,3.198,4.622,6.339,6.370,5.920,5.453,5.777,12.048
0.611,1.505,1.824,0.797,0.764,0.103,1.111,1.132,0.514,0.307,0.846,0.874,0.080,1.292,0.188,0.898,0.939,0.615,1.288,0.846,0.104,0.789,0.065,0.000,1.076,0.826,0.821,0.859,1.166,0.822,0.277,1.121,0.079,1.504,8.651,12.105,3.636,3.547,7.304,14.859,23.911,12.089,15.520,2.748,2.949,7.592,12.907,6.942,5.245,13.962,3.132,9.301,2.945,2.699,8.960,9.493,1.615,6.925,11.904,7.542,2.632,6.916,3.195,5.999,3.667,3.852,3.618,3.214,4.635,6.404,6.435,5.981,5.466,5.790,12.062
1.686,0.429,2.018,1.154,0.314,1.019,0.700,0.061,1.140,0.776,0.324,0.328,1.142,0.231,0.928,0.178,0.191,1.690,0.212,0.246,0.977,0.324,1.062,1.076,0.000,0.337,0.259,0.218,0.090,0.302,0.802,0.686,1.147,0.429,8.841,11.119,2.630,2.539,8.376,13.854,22.901,11.102,14.840,2.758,2.968,7.688,11.832,5.987,5.294,12.994,2.872,8.315,2.970,2.712,7.977,8.507,1.536,5.970,12.234,6.485,2.082,6.965,2.120,6.171,2.592,2.777,2.543,2.139,3.560,6.301,6.323,6.163,4.391,4.715,10.987
1.419,0.734,1.728,0.819,0.179,0.794,0.483,0.397,0.808,0.521,0.399,0.052,0.881,0.565,0.654,0.220,0.346,1.438,0.520,0.126,0.723,0.327,0.798,0.826,0.337,0.000,0.156,0.219,0.420,0.339,0.553,0.477,0.887,0.736,8.587,11.289,2.812,2.722,8.122,14.038,23.226,11.272,14.855,2.912,3.123,7.845,12.115,6.134,5.458,13.327,3.098,8.484,3.123,2.865,8.144,8.677,1.681,6.118,11.955,6.794,2.009,7.134,2.408,5.917,2.880,3.065,2.832,2.416,3.847,6.113,6.137,5.906,4.678,5.002,11.271
1.429,0.687,1.880,0.945,0.060,0.770,0.634,0.319,0.895,0.518,0.244,0.189,0.885,0.487,0.669,0.089,0.200,1.436,0.469,0.042,0.721,0.176,0.804,0.821,0.259,0.156,0.000,0.068,0.350,0.185,0.545,0.627,0.890,0.687,8.743,11.335,2.848,2.758,8.124,14.076,23.155,11.318,14.964,2.760,2.970,7.694,12.090,6.190,5.305,13.242,2.942,8.530,2.971,2.713,8.191,8.722,1.528,6.173,12.107,6.744,2.139,6.981,2.377,6.072,2.849,3.034,2.800,2.394,3.817,6.267,6.291,6.061,4.649,4.973,11.244
1.469,0.646,1.946,1.013,0.102,0.802,0.688,0.273,0.958,0.561,0.191,0.244,0.926,0.437,0.715,0.041,0.132,1.472,0.430,0.093,0.761,0.140,0.846,0.859,0.218,0.219,0.068,0.000,0.307,0.137,0.586,0.679,0.930,0.645,8.806,11.322,2.834,2.744,8.158,14.061,23.100,11.306,14.984,2.708,2.919,7.643,12.048,6.183,5.253,13.182,2.881,8.518,2.920,2.662,8.179,8.710,1.477,6.166,12.173,6.695,2.174,6.928,2.336,6.135,2.808,2.993,2.759,2.356,3.776,6.321,6.345,6.125,4.607,4.932,11.203
1.776,0.339,2.071,1.231,0.404,1.107,0.743,0.035,1.226,0.866,0.391,0.405,1.232,0.145,1.019,0.267,0.259,1.779,0.125,0.336,1.067,0.404,1.152,1.166,0.090,0.420,0.350,0.307,0.000,0.379,0.892,0.727,1.237,0.339,8.876,11.044,2.555,2.464,8.464,13.776,22.813,11.027,14.797,2.764,2.974,7.689,11.742,5.916,5.294,12.908,2.854,8.240,2.976,2.719,7.902,8.432,1.549,5.899,12.278,6.394,2.069,6.963,2.030,6.207,2.502,2.687,2.453,2.050,3.470,6.315,6.336,6.199,4.301,4.625,10.897
1.431,0.707,2.051,1.087,0.171,0.751,0.819,0.343,0.995,0.543,0.061,0.374,0.895,0.483,0.701,0.167,0.123,1.424,0.503,0.222,0.730,0.034,0.819,0.822,0.302,0.339,0.185,0.137,0.379,0.000,0.562,0.811,0.897,0.704,8.921,11.421,2.932,2.841,8.099,14.154,23.103,11.404,15.116,2.575,2.786,7.509,12.093,6.289,5.120,13.171,2.762,8.617,2.786,2.528,8.279,8.809,1.344,6.272,12.279,6.720,2.311,6.796,2.385,6.251,2.856,3.041,2.806,2.413,3.823,6.452,6.476,6.239,4.653,4.977,11.248
